anime_id,title,type,score,scored_by,status,source,members,favorites,rating,start_year,genres,themes,demographics,main_picture,trailer_url,title_english,watching,completed,on_hold,dropped,plan_to_watch,total
338,Versailles no Bara,tv,8.33,26333,finished_airing,manga,85277,2623,pg_13,1979,"['Drama', 'Romance']","['Historical', 'Military']",['Shoujo'],https://cdn.myanimelist.net/images/anime/9/57043l.jpg,https://www.youtube.com/watch?v=XMRtUOOHT_o,The Rose of Versailles,5717,30921,4585,2815,44351,88389
51096,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV) 2nd Season,tv,8.12,30373,currently_airing,light_novel,226779,2833,pg_13,2022,"['Drama', 'Suspense']","['Psychological', 'School']",[],https://cdn.myanimelist.net/images/anime/1010/124180l.jpg,https://www.youtube.com/watch?v=0mM3lQytac4,Classroom of the Elite II,83979,218676,5909,5545,86352,400461
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,special,8.2,28089,finished_airing,manga,54378,73,pg_13,2013,"['Action', 'Adventure', 'Fantasy']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/9/61015l.jpg,,,1415,45515,433,469,8441,56273
6467,Detective Conan Movie 14: The Lost Ship in the Sky,movie,8.12,29884,finished_airing,manga,51312,48,g,2010,"['Action', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/7/22312l.jpg,,,717,46041,280,335,5184,52557
10937,Mobile Suit Gundam: The Origin,ova,8.33,25480,finished_airing,manga,63919,764,r+,2015,"['Action', 'Sci-Fi']","['Mecha', 'Military', 'Space']",['Shounen'],https://cdn.myanimelist.net/images/anime/4/72702l.jpg,https://www.youtube.com/watch?v=XVPSq_fpKf4,Mobile Suit Gundam: The Origin,9180,28468,3077,1022,24633,66380
962,Aria the Natural,tv,8.18,27400,finished_airing,manga,73122,771,g,2006,"['Fantasy', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],['Shounen'],https://cdn.myanimelist.net/images/anime/2/77621l.jpg,https://www.youtube.com/watch?v=L4o29FP2C64,Aria the Natural,3966,33599,3052,1744,32186,74547
1367,Detective Conan Movie 08: Magician of the Silver Sky,movie,8.07,30331,finished_airing,manga,51422,34,pg_13,2004,"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/2/20982l.jpg,,,583,47130,263,310,4323,52609
4938,Tsubasa: Shunraiki,ova,8.11,28744,finished_airing,manga,59300,254,r,2009,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/9/33841l.jpg,,Tsubasa RESERVoir CHRoNiCLE: Spring Thunder Chronicle,1358,41629,855,525,15582,59949
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",ova,8.14,27765,finished_airing,manga,55850,165,pg_13,2016,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Mythology'],['Shoujo'],https://cdn.myanimelist.net/images/anime/4/83437l.jpg,,,1209,44470,429,245,11661,58014
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,special,8.08,28192,finished_airing,manga,52251,66,pg_13,2005,"['Action', 'Comedy', 'Sci-Fi']","['Historical', 'Mecha', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/4/8522l.jpg,,Gintama: Jump Festa 2005 Special,779,40795,456,358,10898,53286
12069,Hajime no Ippo: Boxer no Kobushi,special,8.09,27307,finished_airing,manga,46844,65,pg_13,2003,['Sports'],['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/2/84664l.jpg,,Fighting Spirit Special,785,40743,266,288,6314,48396
35111,Haikyuu!! Movie 4: Concept no Tatakai,movie,8.17,25239,finished_airing,manga,66953,68,pg_13,2017,['Sports'],"['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/3/86346l.jpg,https://www.youtube.com/watch?v=dkElc3YdfgU,Haikyu!! The Movie: Battle of Concepts,1718,47373,618,553,21137,71399
48895,Overlord IV,tv,8.32,22801,currently_airing,light_novel,271615,4069,r,2022,"['Action', 'Fantasy', 'Supernatural']","['Isekai', 'Video Game']",[],https://cdn.myanimelist.net/images/anime/1530/120110l.jpg,https://www.youtube.com/watch?v=tNYQjEyTO6s,Overlord IV,59922,187676,3141,1960,132293,384992
35110,Haikyuu!! Movie 3: Sainou to Sense,movie,8.11,26422,finished_airing,manga,69659,88,pg_13,2017,['Sports'],"['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/3/86069l.jpg,https://www.youtube.com/watch?v=PcyUJ8DhPpk,Haikyu!! The Movie: Talent and Sense,1725,49910,645,569,21338,74187
45556,Wu Liuqi Zhi Xuanwu Guo Pian,ona,8.45,21075,finished_airing,original,38668,593,r,2021,"['Action', 'Adventure', 'Comedy', 'Drama', 'Mystery']","['Martial Arts', 'Super Power']",[],https://cdn.myanimelist.net/images/anime/1884/111224l.jpg,,Scissor Seven Season 3,2071,30537,524,322,10774,44228
36538,Natsume Yuujinchou Movie: Utsusemi ni Musubu,movie,8.42,21113,finished_airing,manga,61444,177,pg_13,2018,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/1250/94846l.jpg,https://www.youtube.com/watch?v=urtKQZmyxQE,Natsume Yujin-cho the Movie: Ephemeral Bond,1898,29566,701,345,31400,63910
49053,Given: Uragawa no Sonzai,ova,8.15,22938,finished_airing,manga,64728,665,pg_13,2021,"['Boys Love', 'Drama', 'Romance', 'Slice of Life']",['Music'],[],https://cdn.myanimelist.net/images/anime/1031/115154l.jpg,https://www.youtube.com/watch?v=CN4vcq9RUzk,,769,38460,304,331,30970,70834
34076,Uchouten Kazoku 2,tv,8.11,23823,finished_airing,novel,59284,269,pg_13,2017,"['Comedy', 'Drama', 'Fantasy', 'Slice of Life']",['Mythology'],[],https://cdn.myanimelist.net/images/anime/8/85354l.jpg,https://www.youtube.com/watch?v=LU5KaJhxtsc,The Eccentric Family 2,3489,30375,1699,1087,23952,60602
5420,Kemono no Souja Erin,tv,8.33,19795,finished_airing,novel,79497,1451,pg_13,2009,"['Drama', 'Fantasy', 'Slice of Life']",[],[],https://cdn.myanimelist.net/images/anime/9/19845l.jpg,,The Beast Player Erin,4947,21577,3904,2786,48011,81225
2402,Ashita no Joe,tv,8.29,20023,finished_airing,manga,77458,1689,pg_13,1970,"['Action', 'Drama', 'Slice of Life', 'Sports']",['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/5/64671l.jpg,,Tomorrow's Joe,6550,21485,4493,2891,45311,80730
11917,Major: World Series,ova,8.31,19293,finished_airing,manga,34064,95,pg_13,2011,"['Comedy', 'Drama', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/5/75220l.jpg,,,676,27298,269,373,6116,34732
50325,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,ona,8.16,21636,finished_airing,manga,41566,62,pg_13,2021,['Comedy'],['School'],[],https://cdn.myanimelist.net/images/anime/1265/119435l.jpg,,"Kaguya-sama: Love is War - Ultra Romantic ""Yu Ishigami Wants to Chat""",1377,33519,310,170,10561,45937
2921,Ashita no Joe 2,tv,8.71,16619,finished_airing,manga,42632,2158,pg_13,1980,"['Action', 'Drama', 'Slice of Life', 'Sports']",['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/3/45028l.jpg,https://www.youtube.com/watch?v=hJ5KjrjfD40,Tomorrow's Joe 2,2143,20758,960,1051,19898,44810
36275,Natsume Yuujinchou Roku Specials,special,8.4,17824,finished_airing,manga,40899,66,pg_13,2017,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/10/87615l.jpg,https://www.youtube.com/watch?v=fn8Av6M3X6c,Natsume's Book of Friends Season 6 Specials,1653,26519,630,306,13180,42288
40434,Mo Dao Zu Shi: Wanjie Pian,ona,8.68,16579,finished_airing,web_novel,58828,1303,r,2021,"['Action', 'Drama', 'Supernatural']","['Historical', 'Mythology']",[],https://cdn.myanimelist.net/images/anime/1634/116782l.jpg,https://www.youtube.com/watch?v=YsA1hKfRqtQ,The Founder of Diabolism Season 3,6300,22791,1075,702,33244,64112
34534,Natsume Yuujinchou Go Specials,special,8.33,18324,finished_airing,manga,40449,52,pg_13,2017,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/3/84887l.jpg,,Natsume's Book of Friends Season 5 Specials,1205,27430,526,266,12259,41686
32005,Detective Conan Movie 20: The Darkest Nightmare,movie,8.17,20397,finished_airing,manga,36346,89,g,2016,"['Action', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/10/78894l.jpg,https://www.youtube.com/watch?v=bXkzfhqEKa8,,831,30492,250,323,5668,37564
21419,Detective Conan Movie 18: The Sniper from Another Dimension,movie,8.08,21921,finished_airing,manga,38463,38,pg_13,2014,"['Action', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/11/60289l.jpg,https://www.youtube.com/watch?v=XQG4DG7zCH0,,592,33707,263,305,4700,39567
42984,Gotcha!,music,8.34,17324,finished_airing,game,25594,213,pg,2020,['Fantasy'],['Music'],[],https://cdn.myanimelist.net/images/anime/1637/109512l.jpg,,,490,23657,86,149,2565,26947
44070,Tian Guan Ci Fu Special,ona,8.49,16200,finished_airing,web_novel,31994,348,pg_13,2021,"['Drama', 'Supernatural']",['Historical'],[],https://cdn.myanimelist.net/images/anime/1043/110306l.jpg,https://www.youtube.com/watch?v=O-584_wk3mw,Heaven Official's Blessing Special,802,24548,216,224,9235,35025
9735,Gintama: Shinyaku Benizakura-hen,special,8.29,17362,finished_airing,manga,39295,47,pg_13,2010,"['Action', 'Comedy', 'Sci-Fi']","['Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/12/26966l.jpg,,,928,27676,466,414,10951,40435
40080,Quanzhi Gaoshou: Dianfeng Rongyao,movie,8.1,19816,finished_airing,novel,42459,122,pg_13,2019,['Action'],['Video Game'],[],https://cdn.myanimelist.net/images/anime/1960/102480l.jpg,https://www.youtube.com/watch?v=9WzHaZ8yCMg,The King's Avatar: For the Glory,1697,29403,442,337,12510,44389
44042,Holo no Graffiti,ona,8.34,16154,currently_airing,other,46495,1736,pg_13,2019,['Comedy'],[],[],https://cdn.myanimelist.net/images/anime/1259/110227l.jpg,,Holo Graffiti,20756,0,2742,2473,22733,48704
39112,Kawaki wo Ameku,music,8.32,16236,finished_airing,music,25347,190,pg_13,2019,[],['Music'],[],https://cdn.myanimelist.net/images/anime/1776/121796l.jpg,,,609,22508,128,219,3188,26652
2559,Romeo no Aoi Sora,tv,8.34,15815,finished_airing,novel,44873,577,pg_13,1995,"['Adventure', 'Drama', 'Slice of Life']",['Historical'],[],https://cdn.myanimelist.net/images/anime/4/17979l.jpg,,Romeo and the Black Brothers,1919,20436,1170,846,21898,46269
41084,Made in Abyss: Retsujitsu no Ougonkyou,tv,8.76,14206,currently_airing,web_manga,217764,1405,r,2022,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",[],[],https://cdn.myanimelist.net/images/anime/1864/122519l.jpg,https://www.youtube.com/watch?v=CWZz5x-XCA8,Made in Abyss: The Golden City of the Scorching Sun,49601,115369,3834,1770,145121,315695
21899,Gintama: Yorinuki Gintama-san on Theater 2D,movie,8.43,15123,finished_airing,manga,39843,44,pg_13,2012,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1172/90571l.jpg,,,1232,23233,647,630,15261,41003
1453,Maison Ikkoku,tv,8.19,16634,finished_airing,manga,63319,1466,r+,1986,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",['Adult Cast'],['Seinen'],https://cdn.myanimelist.net/images/anime/6/17576l.jpg,https://www.youtube.com/watch?v=et7jnupRe7Y,Maison Ikkoku,5020,18177,3804,2653,36075,65729
9890,Major: Message,ova,8.17,16520,finished_airing,manga,28498,56,pg_13,2010,"['Comedy', 'Drama', 'Sports']",['Team Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/11/75219l.jpg,,,483,23079,204,275,4992,29033
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,special,8.12,16626,finished_airing,manga,37082,64,pg_13,2015,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1327/110925l.jpg,,,904,25188,450,349,11211,38102
50709,Lycoris Recoil,tv,8.1,16031,currently_airing,original,102862,745,pg_13,2022,['Action'],[],[],https://cdn.myanimelist.net/images/anime/1392/124401l.jpg,https://www.youtube.com/watch?v=J8BU9EeKio4,Lycoris Recoil,64619,142883,5941,6412,93199,313054
49310,Fruits Basket: Prelude,movie,8.54,12675,finished_airing,manga,63363,583,pg_13,2022,"['Drama', 'Romance']",[],['Shoujo'],https://cdn.myanimelist.net/images/anime/1034/120096l.jpg,https://www.youtube.com/watch?v=G3W_3EEzzSg,,1950,26184,760,224,46347,75465
35857,Lupin III: Part 5,tv,8.15,14602,finished_airing,manga,39042,349,pg_13,2018,"['Action', 'Adventure', 'Comedy', 'Mystery']",['Adult Cast'],['Seinen'],https://cdn.myanimelist.net/images/anime/1235/91028l.jpg,https://www.youtube.com/watch?v=8QYcM9Pplmc,Lupin the Third Part 5,4235,17532,1894,1214,15521,40396
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,special,8.11,14890,finished_airing,manga,31080,33,pg_13,2015,"['Action', 'Comedy']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1720/110926l.jpg,,,732,22957,364,299,7582,31934
38088,Digimon Adventure: Last Evolution Kizuna,movie,8.17,14145,finished_airing,original,36037,247,pg_13,2020,"['Action', 'Adventure', 'Comedy', 'Drama']",[],[],https://cdn.myanimelist.net/images/anime/1654/104884l.jpg,https://www.youtube.com/watch?v=wR7U3IDmFYA,,1057,20325,336,296,15890,37904
302,Mirai Shounen Conan,tv,8.09,14913,finished_airing,novel,44013,511,pg_13,1978,"['Adventure', 'Drama', 'Sci-Fi']",[],[],https://cdn.myanimelist.net/images/anime/6/17529l.jpg,,Future Boy Conan,2021,18871,1474,967,22094,45427
34036,Detective Conan: Episode One - The Great Detective Turned Small,special,8.24,13060,finished_airing,manga,27386,57,pg_13,2016,"['Adventure', 'Comedy', 'Mystery']",['Detective'],['Shounen'],https://cdn.myanimelist.net/images/anime/5/81968l.jpg,https://www.youtube.com/watch?v=T_g9zHvMXBQ,,1148,20192,411,507,5937,28195
10643,Gintama: Dai Hanseikai,special,8.07,14818,finished_airing,manga,34829,49,pg_13,2010,"['Action', 'Comedy']","['Parody', 'Samurai']",[],https://cdn.myanimelist.net/images/anime/1725/110927l.jpg,,,855,23083,467,384,10919,35708
32843,Senki Zesshou Symphogear XV,tv,8.19,11989,finished_airing,original,34657,773,pg_13,2019,"['Action', 'Sci-Fi']","['Idols (Female)', 'Music']",[],https://cdn.myanimelist.net/images/anime/1899/101966l.jpg,https://www.youtube.com/watch?v=Gl3vAScd2sk,Symphogear XV,2773,14707,630,790,16821,35721
38081,Girls & Panzer: Saishuushou Part 2,movie,8.07,12905,finished_airing,original,28603,84,pg_13,2019,[],"['Military', 'School']",[],https://cdn.myanimelist.net/images/anime/1240/119215l.jpg,https://www.youtube.com/watch?v=2IHSIXtTovw,Girls und Panzer das Finale – Part 2,754,18656,282,189,10487,30368
2150,Tanoshii Muumin Ikka,tv,8.2,10581,finished_airing,book,23121,578,g,1990,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",['Iyashikei'],['Kids'],https://cdn.myanimelist.net/images/anime/13/26765l.jpg,,,2222,12890,1653,966,6374,24105
36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,movie,8.24,10093,finished_airing,novel,21115,74,r,2019,"['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/1782/103917l.jpg,https://www.youtube.com/watch?v=1DG6yObFStU,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 3,715,13603,206,326,7673,22523
48653,Yoru ni Kakeru,music,8.41,9073,finished_airing,other,14065,73,pg_13,2019,[],['Music'],[],https://cdn.myanimelist.net/images/anime/1548/124083l.jpg,,Racing Into The Night,487,13646,64,107,1723,16027
36370,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,movie,8.13,10183,finished_airing,novel,20507,40,r,2019,"['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/1215/103351l.jpg,https://www.youtube.com/watch?v=2KciYnYsAGI,Legend of the Galactic Heroes: The New Thesis - Stellar War Part 2,616,13861,212,195,6911,21795
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,movie,8.13,9978,finished_airing,original,22400,186,r+,2012,"['Action', 'Comedy', 'Drama', 'Sci-Fi']",['Mahou Shoujo'],[],https://cdn.myanimelist.net/images/anime/1511/94432l.jpg,https://www.youtube.com/watch?v=sp9Qf55b3hs,Magical Girl Lyrical Nanoha: The Movie 2nd A's,594,14242,308,283,7337,22764
40853,Stand By Me Doraemon 2,movie,8.21,9365,finished_airing,manga,16597,95,pg,2020,"['Comedy', 'Sci-Fi']",[],"['Kids', 'Seinen']",https://cdn.myanimelist.net/images/anime/1842/109657l.jpg,https://www.youtube.com/watch?v=SekwIeFBfAw,,416,12782,143,160,4806,18307
1471,City Hunter 2,tv,8.06,9939,finished_airing,manga,23606,144,pg_13,1988,"['Action', 'Comedy', 'Mystery']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/7/50523l.jpg,,,1320,13483,718,458,8466,24445
851,Kyou kara Ore wa!!,ova,8.06,9625,finished_airing,manga,29732,350,r,1993,['Comedy'],['Delinquents'],['Shounen'],https://cdn.myanimelist.net/images/anime/1042/110294l.jpg,,,2123,11425,1266,765,15190,30769
37962,IDOLiSH7: Second Beat!,tv,8.15,8075,finished_airing,game,24908,341,pg_13,2020,['Drama'],"['Idols (Male)', 'Music']",[],https://cdn.myanimelist.net/images/anime/1962/106361l.jpg,https://www.youtube.com/watch?v=GFJnHFejErk,IDOLiSH7 Second BEAT!,3027,10774,993,752,10925,26471
3371,Ginga Eiyuu Densetsu Gaiden,ova,8.13,8053,finished_airing,novel,21736,61,r+,1998,"['Action', 'Drama', 'Sci-Fi']","['Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/9/28463l.jpg,,Legend of the Galactic Heroes Gaiden,973,10139,714,347,10222,22395
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,tv,8.12,7628,finished_airing,manga,17287,84,pg_13,2019,"['Action', 'Sci-Fi']","['Mecha', 'Military', 'Space']",['Shounen'],https://cdn.myanimelist.net/images/anime/1897/100015l.jpg,,Mobile Suit Gundam: The Origin - Advent of the Red Comet,998,10769,419,354,6094,18634
50160,Kingdom 4th Season,tv,8.8,5982,currently_airing,manga,32615,532,r,2022,['Action'],"['Historical', 'Military']",['Seinen'],https://cdn.myanimelist.net/images/anime/1566/122794l.jpg,https://www.youtube.com/watch?v=qv8eDYnEIQ4,Kingdom Season 4,9728,13934,689,539,19659,44549
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,movie,8.14,7042,finished_airing,manga,28329,93,pg_13,2021,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/1992/111560l.jpg,,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,917,10521,348,132,18065,29983
40435,Mo Dao Zu Shi Q,ona,8.12,6702,finished_airing,novel,19157,198,pg_13,2020,"['Comedy', 'Supernatural']",['Historical'],[],https://cdn.myanimelist.net/images/anime/1210/122883l.jpg,https://www.youtube.com/watch?v=YstqdLbuwBs,The Founder of Diabolism Q,2839,8643,674,459,7759,20374
41361,Eiga Daisuki Pompo-san (Movie),movie,8.19,6345,finished_airing,web_manga,21528,227,pg_13,2021,"['Comedy', 'Drama']",[],[],https://cdn.myanimelist.net/images/anime/1210/119193l.jpg,https://www.youtube.com/watch?v=nDpsTDHN_ac,Pompo: The Cinéphile,1103,9588,361,138,15246,26436
37822,Douluo Dalu: Jingying Sai,ona,8.08,6428,finished_airing,novel,14409,192,pg_13,2018,"['Action', 'Adventure', 'Fantasy', 'Supernatural']","['Historical', 'Martial Arts']",[],https://cdn.myanimelist.net/images/anime/1538/93566l.jpg,,,10585,3,652,645,3526,15411
39166,Girls & Panzer: Saishuushou Part 3,movie,8.19,5912,finished_airing,original,18349,85,pg_13,2021,[],"['Military', 'School']",[],https://cdn.myanimelist.net/images/anime/1894/119214l.jpg,https://www.youtube.com/watch?v=oHCy6_TjFMw,Girls und Panzer das Finale – Part 3,517,9468,221,105,9996,20307
40211,Luo Xiao Hei Zhan Ji (Movie),movie,8.24,5598,finished_airing,original,17482,260,g,2019,"['Adventure', 'Drama', 'Fantasy']",[],[],https://cdn.myanimelist.net/images/anime/1583/108598l.jpg,https://www.youtube.com/watch?v=G9oTNGF1OZE,The Legend of Hei,943,7793,247,193,10450,19626
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,ova,8.15,4878,finished_airing,manga,11957,19,pg_13,2022,['Slice of Life'],"['CGDCT', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/1984/120788l.jpg,,,372,8233,166,68,5490,14329
45577,IDOLiSH7: Third Beat!,tv,8.21,4537,finished_airing,game,16063,283,pg_13,2021,['Drama'],"['Idols (Male)', 'Music']",[],https://cdn.myanimelist.net/images/anime/1646/115723l.jpg,https://www.youtube.com/watch?v=N6ppbbFucIQ,IDOLISH7 Third BEAT!,1602,6491,396,466,8685,17640
47904,Hololive Alternative,ona,8.08,4739,finished_airing,mixed_media,8043,67,g,2021,[],['Music'],[],https://cdn.myanimelist.net/images/anime/1692/112088l.jpg,https://www.youtube.com/watch?v=3RxlzJWWzdY,,399,6958,77,211,1517,9162
40664,Shoujo☆Kageki Revue Starlight Movie,movie,8.56,3823,finished_airing,original,11102,395,pg_13,2021,[],"['Music', 'Performing Arts', 'School']",[],https://cdn.myanimelist.net/images/anime/1378/119190l.jpg,https://www.youtube.com/watch?v=z5hfWlnhTqk,,399,5956,170,162,6625,13312
42886,Ginga Eiyuu Densetsu: Die Neue These - Gekitotsu,movie,8.26,3705,finished_airing,novel,13861,87,r,2022,"['Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",[],https://cdn.myanimelist.net/images/anime/1225/121124l.jpg,https://www.youtube.com/watch?v=73ZRLL3dP7A,Legend of the Galactic Heroes: Die Neue These - Collision,1451,5833,231,144,8206,15865
1382,Yuusha-Ou GaoGaiGar Final,ova,8.08,3812,finished_airing,original,9059,166,pg_13,2000,"['Adventure', 'Drama', 'Sci-Fi']",['Mecha'],['Shounen'],https://cdn.myanimelist.net/images/anime/1735/95499l.jpg,,GaoGaiGar Final,307,5118,198,234,3468,9325
4921,Ramayana: The Legend of Prince Rama,movie,8.19,3572,finished_airing,other,6434,104,g,1993,['Adventure'],[],[],https://cdn.myanimelist.net/images/anime/1070/104671l.jpg,,Ramayana: The Legend of Prince Rama,218,4839,77,139,2447,7720
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,movie,8.12,2887,finished_airing,original,9958,66,g,2016,"['Comedy', 'Drama', 'Slice of Life']","['CGDCT', 'Iyashikei']",[],https://cdn.myanimelist.net/images/anime/7/78572l.jpg,https://www.youtube.com/watch?v=Zq3DTv-nlBc,,427,3940,237,204,5443,10251
49701,Doupo Cangqiong: San Nian Zhi Yue,ona,8.32,1805,finished_airing,novel,3768,126,pg_13,2021,"['Action', 'Fantasy']",['Martial Arts'],[],https://cdn.myanimelist.net/images/anime/1029/118861l.jpg,https://www.youtube.com/watch?v=G_9buKq-exQ,Battle Through the Heavens: Three Year Agreement,523,2696,68,128,1125,4540
50203,Love Live! Superstar!! 2nd Season,tv,8.16,1329,currently_airing,other,16900,126,pg_13,2022,['Slice of Life'],"['Idols (Female)', 'Music', 'School']",[],https://cdn.myanimelist.net/images/anime/1238/124173l.jpg,https://www.youtube.com/watch?v=B7qcheTzLFQ,,3719,9498,430,526,11014,25187
